"food_nutrient_conversion_factor_id","value"
"19480","6.25"
"19481","6.25"
"19482","6.25"
"19483","6.25"
"19484","6.25"
"19485","6.25"
"19486","6.25"
"19487","6.25"
"19488","6.25"
"19489","6.25"
"19490","6.25"
"19491","6.25"
"19492","6.25"
"19493","6.25"
"19494","6.25"
"19495","6.25"
"19496","6.25"
"19497","6.25"
"19498","6.25"
"19499","6.25"
"19500","6.25"
"19501","6.25"
"19502","6.25"
"19503","6.25"
"19504","6.25"
"19505","6.25"
"19506","6.25"
"19507","6.25"
"19508","6.25"
"19509","6.25"
"19510","6.25"
"19511","6.25"
"19512","6.25"
"19513","6.25"
"19514","6.25"
"19515","6.25"
"19516","6.25"
"19517","6.25"
"19518","6.25"
"19519","6.25"
"19520","6.25"
"19521","6.25"
"19522","6.25"
"19523","6.25"
"19524","6.25"
"19525","6.25"
"19526","6.25"
"19527","6.25"
"19528","6.25"
"19529","6.25"
"19530","6.25"
"19531","6.25"
"19532","6.25"
"19533","6.25"
"19534","6.25"
"19535","6.25"
"19536","6.25"
"19537","6.25"
"19538","6.25"
"19539","6.25"
"19540","6.25"
"19541","6.25"
"19542","6.25"
"19543","6.25"
"19544","6.25"
"19545","6.25"
"19546","6.25"
"19547","6.25"
"19548","6.25"
"19549","6.25"
"19550","6.25"
"19551","6.25"
"19552","6.25"
"19553","6.25"
"19554","6.25"
"19555","6.25"
"19556","6.25"
"19557","6.25"
"19558","6.25"
"19559","6.25"
"19560","6.25"
"19561","6.25"
"19562","6.25"
"19563","6.25"
"19564","6.25"
"19565","6.25"
"19566","6.25"
"19567","6.25"
"19568","6.25"
"19569","6.25"
"19570","6.25"
"19571","6.25"
"19572","6.25"
"19573","6.25"
"19574","6.25"
"19575","6.25"
"19576","6.25"
"19577","6.25"
"19578","6.25"
"19579","6.25"
"19580","6.25"
"19581","6.25"
"19582","6.25"
"19583","6.25"
"19584","6.25"
"19585","6.25"
"19586","6.25"
"19587","6.25"
"19588","6.25"
"19589","6.25"
"19590","6.25"
"19591","6.25"
"19592","6.25"
"19593","6.25"
"19594","6.25"
"19595","6.25"
"19596","6.25"
"19597","6.25"
"19598","6.25"
"19599","6.25"
"19600","6.25"
"19601","6.25"
"19602","6.25"
"19603","5.8"
"19604","6.25"
"19605","6.25"
"19606","6.25"
"19607","6.25"
"19608","6.25"
"19609","5.7"
"19610","5.7"
"19611","5.7"
"19612","5.7"
"19613","5.83"
"19614","5.83"
"19615","5.83"
"19616","5.83"
"19617","5.83"
"19618","5.83"
"19619","5.83"
"19620","6.25"
"19621","6.25"
"19622","6.25"
"19623","6.25"
"19624","6.25"
"19625","5.7"
"19626","5.83"
"19627","5.83"
"19628","5.83"
"19629","6.25"
"19630","6.25"
"19631","6.25"
"19632","6.25"
"19633","6.25"
"19634","6.25"
"19635","6.25"
"19636","6.25"
"19637","6.25"
"19638","6.25"
"19639","6.25"
"19640","6.25"
"19641","6.25"
"19642","6.25"
"19643","6.25"
"19644","6.25"
"19645","6.25"
"19646","6.25"
"19647","6.25"
"19648","6.25"
"19649","6.25"
"19650","6.25"
"19651","6.25"
"19652","6.25"
"19653","6.25"
"19654","6.25"
"19655","6.25"
"19656","6.25"
"19657","6.25"
"19658","6.25"
"19659","6.25"
"19660","6.25"
"19661","6.25"
"19662","6.25"
"19663","6.25"
"19664","6.25"
"19665","6.25"
"19666","6.25"
"19667","6.25"
"19668","6.25"
"19669","6.25"
"19670","6.25"
"19671","6.25"
"19672","6.25"
"19673","6.25"
"19674","6.25"
"19675","6.25"
"19676","6.25"
"19677","6.25"
"19678","6.25"
"19679","6.25"
"19680","6.25"
"19681","6.25"
"19682","6.25"
"19683","6.25"
"19684","6.25"
"19685","6.25"
"19686","6.25"
"19687","6.25"
"19688","6.25"
"19689","6.25"
"19690","6.25"
"19691","6.25"
"19692","6.25"
"19693","6.25"
"19694","6.25"
"19695","6.25"
"19696","6.25"
"19697","6.25"
"19698","6.25"
"19699","6.25"
"19700","6.25"
"19701","6.25"
"19702","6.25"
"19703","6.25"
"19704","6.25"
"19705","6.25"
"19706","6.25"
"19707","6.25"
"19708","6.25"
"19709","6.25"
"19710","6.25"
"19711","6.25"
"19712","6.25"
"19713","6.25"
"19714","6.25"
"19715","6.25"
"19716","6.25"
"19717","6.25"
"19718","6.25"
"19719","6.25"
"19720","6.25"
"19721","6.25"
"19722","6.25"
"19723","6.25"
"19724","6.25"
"19725","6.25"
"19726","6.25"
"19727","6.25"
"19728","6.25"
"19729","6.25"
"19730","6.25"
"19731","6.25"
"19732","6.25"
"19733","6.25"
"19734","6.25"
"19735","6.25"
"19736","6.25"
"19737","6.25"
"19738","6.25"
"19739","6.25"
"19740","6.25"
"19741","6.25"
"19742","6.25"
"19743","6.25"
"19744","6.25"
"19745","6.25"
"19746","6.25"
"19747","6.25"
"19748","6.25"
"19749","6.25"
"19750","6.25"
"19751","6.25"
"19752","6.25"
"19753","6.25"
"19754","6.25"
"19755","6.25"
"19756","6.25"
"19757","6.25"
"19758","6.25"
"19759","6.25"
"19760","6.25"
"19761","6.25"
"19762","6.25"
"19763","6.25"
"19764","6.25"
"19765","6.25"
"19766","6.25"
"19767","6.25"
"19768","6.25"
"19769","6.25"
"19770","6.25"
"19771","6.25"
"19772","6.25"
"19773","6.25"
"19774","6.25"
"19775","6.25"
"19776","6.25"
"19777","6.25"
"19778","6.25"
"19779","6.25"
"19780","6.25"
"19781","6.25"
"19782","6.25"
"19783","6.25"
"19784","6.25"
"19785","6.25"
"19786","6.25"
"19787","6.25"
"19788","6.25"
"19789","6.25"
"19790","6.25"
"19791","6.25"
"19792","6.25"
"19793","6.25"
"19794","6.25"
"19795","6.25"
"19796","6.25"
"19797","6.25"
"19798","6.25"
"19799","6.38"
"19800","6.25"
"19801","6.25"
"19802","6.25"
"19803","6.38"
"19804","6.38"
"19805","6.25"
"19806","6.25"
"19807","6.25"
"19808","6.25"
"19809","6.25"
"19810","6.25"
"19811","6.25"
"19812","6.25"
"19813","0"
"19814","6.25"
"19815","6.25"
"19816","6.25"
"19817","6.25"
"19818","6.25"
"19819","6.25"
"19820","6.25"
"19821","6.25"
"19822","6.25"
"19823","6.38"
"19824","6.25"
"19825","6.25"
"19826","6.25"
"19827","6.25"
"19828","6.25"
"19829","6.25"
"19830","6.25"
"19831","0"
"19832","6.25"
"19833","6.25"
"19834","6.25"
"19835","6.25"
"19836","6.25"
"19837","6.25"
"19838","6.25"
"19839","6.25"
"19840","6.25"
"19841","6.25"
"19842","6.25"
"19843","6.25"
"19844","6.25"
"19845","6.25"
"19846","6.25"
"19847","6.25"
"19848","6.25"
"19849","6.25"
"19850","6.25"
"19851","6.25"
"19852","6.25"
"19853","6.25"
"19854","6.21"
"19855","6.25"
"19856","6.25"
"19857","6.25"
"19858","6.25"
"19859","6.25"
"19860","6.25"
"19861","6.25"
"19862","6.25"
"19863","6.25"
"19864","6.25"
"19865","6.25"
"19866","6.25"
"19867","6.22"
"19868","6.25"
"19869","6.25"
"19870","6.25"
"19871","6.2"
"19872","6.25"
"19873","6.25"
"19874","6.25"
"19875","6.25"
"19876","6.18"
"19877","6.25"
"19878","6.25"
"19879","6.25"
"19880","6.25"
"19881","6.25"
"19882","6.25"
"19883","6.25"
"19884","6.25"
"19885","6.25"
"19886","6.25"
"19887","6.25"
"19888","6.25"
"19889","6.25"
"19890","6.25"
"19891","6.25"
"19892","6.25"
"19893","6.25"
"19894","6.25"
"19895","6.25"
"19896","6.25"
"19897","6.25"
"19898","6.25"
"19899","6.25"
"19900","6.25"
"19901","6.25"
"19902","6.25"
"19903","6.25"
"19904","6.25"
"19905","6.25"
"19906","6.25"
"19907","6.25"
"19908","6.25"
"19909","6.25"
"19910","6.25"
"19911","5.7"
"19912","6.25"
"19913","5.83"
"19914","5.95"
"19915","6.25"
"19916","6.06"
"19917","6.19"
"19918","5.98"
"19919","5.87"
"19920","6.13"
"19921","6.17"
"19922","5.73"
"19923","6.38"
"19924","6.22"
"19925","5.88"
"19926","6.11"
"19927","6.25"
"19928","6.25"
"19929","5.8"
"19930","5.8"
"19931","6.25"
"19932","6.04"
"19933","6.25"
"19934","6.25"
"19935","6.25"
"19936","6.25"
"19937","6.25"
"19938","6.25"
"19939","6.25"
"19940","6.25"
"19941","6.25"
"19942","6.25"
"19943","6.25"
"19944","6.25"
"19945","6.25"
"19946","6.25"
"19947","6.25"
"19948","6.25"
"19949","6.25"
"19950","6.25"
"19951","6.25"
"19952","6.25"
"19953","6.25"
"19954","6.25"
"19955","6.25"
"19956","6.25"
"19957","6.25"
"19958","6.25"
"19959","6.25"
"19960","6.25"
"19961","6.25"
"19962","6.25"
"19963","6.25"
"19964","6.25"
"19965","6.25"
"19966","6.25"
"19967","6.25"
"19968","6.25"
"19969","6.25"
"19970","6.25"
"19971","6.25"
"19972","6.25"
"19973","6.25"
"19974","6.25"
"19975","6.25"
"19976","6.25"
"19977","6.25"
"19978","6.25"
"19979","6.25"
"19980","6.25"
"19981","6.25"
"19982","6.25"
"19983","6.25"
"19984","6.25"
"19985","6.25"
"19986","6.25"
"19987","6.25"
"19988","6.25"
"19989","6.25"
"19990","6.25"
"19991","6.25"
"19992","6.25"
"19993","6.25"
"19994","6.25"
"19995","6.25"
"19996","6.25"
"19997","6.38"
"19998","6.38"
"19999","6.38"
"20000","6.38"
"20001","6.38"
"20002","6.38"
"20003","6.38"
"20004","6.38"
"20005","6.25"
"20006","6.25"
"20007","6.25"
"20008","6.25"
"20009","6.25"
"20010","6.25"
"20011","6.25"
"20012","6.25"
"20013","6.25"
"20014","6.25"
"20015","6.38"
"20016","6.38"
"20017","6.38"
"20018","6.38"
"20019","6.38"
"20020","6.38"
"20021","6.38"
"20022","6.38"
"20023","6.38"
"20024","6.25"
"20025","6.25"
"20026","6.25"
"20027","0"
"20028","6.38"
"20029","6.38"
"20030","6.38"
"20031","6.38"
"20032","6.38"
"20033","6.38"
"20034","6.38"
"20035","6.38"
"20036","6.38"
"20037","6.38"
"20038","6.38"
"20039","6.38"
"20040","6.38"
"20041","6.38"
"20042","6.38"
"20043","6.38"
"20044","6.38"
"20045","6.38"
"20046","6.38"
"20047","6.38"
"20048","6.38"
"20049","6.38"
"20050","6.25"
"20051","6.25"
"20052","6.38"
"20053","6.25"
"20054","6.25"
"20055","6.25"
"20056","6.25"
"20057","6.25"
"20058","6.25"
"20059","6.25"
"20060","6.25"
"20061","6.25"
"20062","6.25"
"20063","6.25"
"20064","6.25"
"20065","6.25"
"20066","6.25"
"20067","6.25"
"20068","6.25"
"20069","6.25"
"20070","6.25"
"20071","6.25"
"20072","6.25"
"20073","6.03"
"20074","6.25"
"20075","6.14"
"20076","6.25"
"20077","6.14"
"20078","6.25"
"20079","6.25"
"20080","6.25"
"20081","5.98"
"20082","5.98"
"20083","5.98"
"20084","6"
"20085","6.25"
"20086","6.25"
"20087","6.25"
"20088","6.25"
"20089","6.25"
"20090","6.25"
"20091","6.25"
"20092","6.25"
"20093","6.25"
"20094","6.07"
"20095","6.25"
"20096","6.25"
"20097","6.25"
"20098","0"
"20099","0"
"20100","0"
"20101","0"
"20102","0"
"20103","6.38"
"20104","0"
"20105","0"
"20106","0"
"20107","0"
"20108","0"
"20109","0"
"20110","0"
"20111","0"
"20112","0"
"20113","0"
"20114","0"
"20115","0"
"20116","6.25"
"20117","0"
"20118","0"
"20119","0"
"20120","0"
"20121","6.25"
"20122","6.25"
"20123","6.25"
"20124","0"
"20125","6.25"
"20126","6.25"
"20127","6.25"
"20128","6.25"
"20129","6.25"
"20130","6.25"
"20131","6.25"
"20132","6.38"
"20133","0"
"20134","6.38"
"20135","6.25"
"20136","6.25"
"20137","6.25"
"20138","6.25"
"20139","6.25"
"20140","6.25"
"20141","6.25"
"20142","6.25"
"20143","6.25"
"20144","6.25"
"20145","6.25"
"20146","6.25"
"20147","6.25"
"20148","6.25"
"20149","6.25"
"20150","6.25"
"20151","6.25"
"20152","6.25"
"20153","6.25"
"20154","6.25"
"20155","6.25"
"20156","6.25"
"20157","6.25"
"20158","6.25"
"20159","6.25"
"20160","6.25"
"20161","6.25"
"20162","6.25"
"20163","6.25"
"20164","6.25"
"20165","6.25"
"20166","6.25"
"20167","6.25"
"20168","6.25"
"20169","6.25"
"20170","6.25"
"20171","6.25"
"20172","6.25"
"20173","6.25"
"20174","6.25"
"20175","6.25"
"20176","6.25"
"20177","6.25"
"20178","6.25"
"20179","6.25"
"20180","6.25"
"20181","6.25"
"20182","6.25"
"20183","6.25"
"20184","6.25"
"20185","6.25"
"20186","6.25"
"20187","6.25"
"20188","6.25"
"20189","6.25"
"20190","6.25"
"20191","6.25"
"20192","5.46"
"20193","5.46"
"20194","5.46"
"20195","5.46"
"20196","5.46"
"20197","5.46"
"20198","6.25"
"20199","6.25"
"20200","6.25"
"20201","6.25"
"20202","6.25"
"20203","6.25"
"20204","6.25"
"20205","6.25"
"20206","6.25"
"20207","6.25"
"20208","6.25"
"20209","6.25"
"20210","6.25"
"20211","6.25"
"20212","6.25"
"20213","6.25"
"20214","6.25"
"20215","0"
"20216","5.46"
"20217","5.46"
"20218","5.46"
"20219","6.25"
"20220","5.46"
"20221","5.46"
"20222","5.46"
"20223","6.25"
"20224","6.25"
"20225","6.25"
"20226","6.25"
"20227","6.25"
"20228","6.25"
"20229","6.25"
"20230","6.25"
"20231","6.25"
"20232","6.25"
"20233","6.25"
"20234","6.25"
"20235","6.25"
"20236","6.25"
"20237","6.25"
"20238","6.25"
"20239","6.25"
"20240","6.25"
"20241","6.25"
"20242","6.25"
"20243","6.25"
"20244","6.25"
"20245","6.25"
"20246","6.25"
"20247","6.25"
"20248","6.25"
"20249","6.25"
"20250","6.25"
"20251","6.25"
"20252","6.25"
"20253","6.25"
"20254","6.25"
"20255","6.25"
"20256","6.25"
"20257","6.25"
"20258","6.25"
"20259","6.25"
"20260","6.25"
"20261","6.25"
"20262","6.25"
"20263","6.25"
"20264","6.25"
"20265","6.25"
"20266","6.25"
"20267","6.25"
"20268","6.25"
"20269","6.25"
"20270","6.25"
"20271","6.25"
"20272","6.25"
"20273","6.25"
"20274","6.25"
"20275","6.25"
"20276","6.25"
"20277","6.25"
"20278","6.25"
"20279","6.25"
"20280","6.25"
"20281","6.25"
"20282","6.25"
"20283","6.25"
"20284","6.25"
"20285","6.25"
"20286","6.25"
"20287","6.25"
"20288","6.25"
"20289","6.25"
"20290","6.25"
"20291","6.25"
"20292","6.25"
"20293","6.25"
"20294","6.25"
"20295","6.25"
"20296","6.25"
"20297","6.25"
"20298","6.25"
"20299","6.25"
"20300","6.25"
"20301","6.25"
"20302","6.25"
"20303","6.25"
"20304","6.25"
"20305","6.25"
"20306","6.25"
"20307","6.25"
"20308","6.25"
"20309","6.25"
"20310","6.25"
"20311","6.25"
"20312","6.25"
"20313","6.25"
"20314","6.25"
"20315","6.25"
"20316","6.25"
"20317","6.25"
"20318","6.25"
"20319","6.25"
"20320","6.25"
"20321","6.25"
"20322","6.25"
"20323","6.25"
"20324","6.25"
"20325","6.25"
"20326","6.25"
"20327","6.25"
"20328","6.25"
"20329","6.25"
"20330","6.25"
"20331","6.25"
"20332","6.25"
"20333","6.25"
"20334","6.25"
"20335","6.25"
"20336","6.25"
"20337","6.25"
"20338","6.25"
"20339","6.25"
"20340","6.25"
"20341","6.25"
"20342","6.25"
"20343","6.25"
"20344","6.25"
"20345","6.25"
"20346","6.25"
"20347","6.25"
"20348","6.25"
"20349","6.25"
"20350","6.25"
"20351","6.25"
"20352","6.25"
"20353","6.25"
"20354","6.25"
"20355","6.25"
"20356","6.25"
"20357","6.25"
"20358","6.25"
"20359","6.25"
"20360","6.25"
"20361","6.25"
"20362","6.25"
"20363","6.25"
"20364","6.25"
"20365","6.25"
"20366","6.25"
"20367","6.25"
"20368","6.25"
"20369","6.25"
"20370","6.25"
"20371","6.25"
"20372","6.25"
"20373","6.25"
"20374","6.25"
"20375","6.25"
"20376","6.25"
"20377","6.25"
"20378","5.8"
"20379","0"
"20380","5.8"
"20381","5.8"
"20382","0"
"20383","5.7"
"20384","5.8"
"20385","0"
"20386","0"
"20387","5.8"
"20388","0"
"20389","5.8"
"20390","0"
"20391","5.8"
"20392","0"
"20393","5.8"
"20394","0"
"20395","5.8"
"20396","0"
"20397","6.25"
"20398","0"
"20399","0"
"20400","5.9"
"20401","0"
"20402","6.1"
"20403","0"
"20404","6"
"20405","0"
"20406","0"
"20407","6"
"20408","5.8"
"20409","5.7"
"20410","0"
"20411","0"
"20412","6"
"20413","5.7"
"20414","0"
"20415","0"
"20416","5.8"
"20417","0"
"20418","0"
"20419","6.2"
"20420","6.2"
"20421","5.9"
"20422","5.7"
"20423","5.8"
"20424","5.8"
"20425","5.8"
"20426","5.7"
"20427","5.7"
"20428","5.7"
"20429","5.9"
"20430","5.7"
"20431","5.7"
"20432","5.7"
"20433","5.8"
"20434","5.9"
"20435","5.6"
"20436","5.5"
"20437","5.7"
"20438","5.7"
"20439","5.8"
"20440","5.7"
"20441","5.8"
"20442","0"
"20443","5.7"
"20444","5.7"
"20445","0"
"20446","5.9"
"20447","5.7"
"20448","5.8"
"20449","5.8"
"20450","5.8"
"20451","5.9"
"20452","5.9"
"20453","5.7"
"20454","5.8"
"20455","5.6"
"20456","5.8"
"20457","5.7"
"20458","5.7"
"20459","5.8"
"20460","5.8"
"20461","6"
"20462","5.8"
"20463","5.8"
"20464","5.8"
"20465","6.25"
"20466","5.8"
"20467","5.8"
"20468","5.9"
"20469","6"
"20470","0"
"20471","5.7"
"20472","5.7"
"20473","0"
"20474","6.2"
"20475","6"
"20476","6"
"20477","0"
"20478","6"
"20479","5.9"
"20480","5.8"
"20481","0"
"20482","5.7"
"20483","0"
"20484","5.8"
"20485","0"
"20486","6"
"20487","6.2"
"20488","5.8"
"20489","6"
"20490","0"
"20491","0"
"20492","0"
"20493","0"
"20494","0"
"20495","5.7"
"20496","0"
"20497","5.8"
"20498","5.8"
"20499","5.8"
"20500","5.7"
"20501","5.8"
"20502","0"
"20503","6.2"
"20504","6.2"
"20505","6.2"
"20506","5.8"
"20507","0"
"20508","0"
"20509","0"
"20510","0"
"20511","0"
"20512","5.8"
"20513","0"
"20514","0"
"20515","5.7"
"20516","5.7"
"20517","5.8"
"20518","5.7"
"20519","5.9"
"20520","5.8"
"20521","0"
"20522","5.7"
"20523","5.8"
"20524","5.9"
"20525","5.8"
"20526","5.7"
"20527","5.8"
"20528","5.8"
"20529","6.25"
"20530","6.25"
"20531","6.25"
"20532","6.25"
"20533","6.25"
"20534","6.25"
"20535","6.25"
"20536","6.25"
"20537","6.25"
"20538","6.25"
"20539","6.25"
"20540","6.25"
"20541","6.25"
"20542","6.25"
"20543","6.25"
"20544","6.25"
"20545","6.25"
"20546","6.25"
"20547","6.25"
"20548","6.25"
"20549","6.25"
"20550","6.25"
"20551","6.25"
"20552","6.25"
"20553","6.25"
"20554","6.25"
"20555","6.25"
"20556","6.25"
"20557","6.25"
"20558","6.25"
"20559","6.25"
"20560","6.25"
"20561","6.25"
"20562","6.25"
"20563","6.25"
"20564","6.25"
"20565","6.25"
"20566","6.25"
"20567","6.25"
"20568","6.25"
"20569","6.25"
"20570","6.25"
"20571","6.25"
"20572","6.25"
"20573","6.25"
"20574","6.25"
"20575","6.25"
"20576","6.25"
"20577","6.25"
"20578","6.25"
"20579","6.25"
"20580","6.25"
"20581","6.25"
"20582","6.25"
"20583","6.25"
"20584","6.25"
"20585","6.25"
"20586","6.25"
"20587","6.25"
"20588","6.25"
"20589","6.25"
"20590","6.25"
"20591","6.25"
"20592","6.25"
"20593","6.25"
"20594","6.25"
"20595","6.25"
"20596","6.25"
"20597","6.25"
"20598","6.25"
"20599","6.25"
"20600","6.25"
"20601","6.25"
"20602","6.25"
"20603","6.25"
"20604","6.25"
"20605","6.25"
"20606","6.25"
"20607","6.25"
"20608","6.25"
"20609","6.25"
"20610","6.25"
"20611","6.25"
"20612","6.25"
"20613","6.25"
"20614","6.25"
"20615","6.25"
"20616","6.25"
"20617","6.25"
"20618","6.25"
"20619","6.25"
"20620","6.25"
"20621","6.25"
"20622","6.25"
"20623","6.25"
"20624","6.25"
"20625","6.25"
"20626","6.25"
"20627","6.25"
"20628","6.25"
"20629","6.25"
"20630","6.25"
"20631","6.25"
"20632","6.25"
"20633","6.25"
"20634","6.25"
"20635","6.25"
"20636","6.25"
"20637","6.25"
"20638","6.25"
"20639","6.25"
"20640","6.25"
"20641","6.25"
"20642","6.25"
"20643","6.25"
"20644","6.25"
"20645","6.25"
"20646","6.25"
"20647","6.25"
"20648","6.25"
"20649","6.25"
"20650","6.25"
"20651","6.25"
"20652","6.25"
"20653","6.25"
"20654","6.25"
"20655","6.25"
"20656","6.25"
"20657","6.25"
"20658","6.25"
"20659","6.25"
"20660","6.25"
"20661","6.25"
"20662","6.25"
"20663","6.25"
"20664","6.25"
"20665","6.25"
"20666","6.25"
"20667","6.25"
"20668","6.25"
"20669","6.25"
"20670","6.25"
"20671","6.25"
"20672","6.25"
"20673","6.25"
"20674","6.25"
"20675","6.25"
"20676","6.25"
"20677","6.25"
"20678","6.25"
"20679","6.25"
"20680","6.25"
"20681","6.25"
"20682","6.25"
"20683","6.25"
"20684","6.25"
"20685","6.25"
"20686","6.25"
"20687","6.25"
"20688","6.25"
"20689","6.25"
"20690","6.25"
"20691","6.25"
"20692","6.25"
"20693","6.25"
"20694","6.25"
"20695","6.25"
"20696","6.25"
"20697","6.25"
"20698","6.25"
"20699","6.25"
"20700","6.25"
"20701","6.25"
"20702","6.25"
"20703","6.25"
"20704","6.25"
"20705","6.25"
"20706","6.25"
"20707","6.25"
"20708","6.25"
"20709","6.25"
"20710","6.25"
"20711","6.25"
"20712","6.25"
"20713","6.25"
"20714","6.25"
"20715","6.25"
"20716","6.25"
"20717","6.25"
"20718","6.25"
"20719","6.25"
"20720","6.25"
"20721","6.25"
"20722","6.25"
"20723","6.25"
"20724","6.25"
"20725","6.25"
"20726","6.25"
"20727","6.25"
"20728","6.25"
"20729","6.25"
"20730","6.25"
"20731","6.25"
"20732","6.25"
"20733","6.25"
"20734","6.25"
"20735","6.25"
"20736","6.25"
"20737","6.25"
"20738","6.25"
"20739","6.25"
"20740","6.25"
"20741","6.25"
"20742","6.25"
"20743","6.25"
"20744","6.25"
"20745","6.5"
"20746","6.1"
"20747","6.25"
"20748","6.25"
"20749","6.25"
"20750","6.25"
"20751","6.25"
"20752","6.25"
"20753","6.25"
"20754","6.25"
"20755","6.25"
"20756","6.25"
"20757","6.25"
"20758","6.25"
"20759","6.25"
"20760","6.25"
"20761","6.25"
"20762","6.25"
"20763","6.38"
"20764","6.38"
"20765","6.25"
"20766","6.25"
"20767","6.38"
"20768","6.25"
"20769","6.25"
"20770","6.38"
"20771","6.25"
"20772","6.25"
"20773","6.25"
"20774","6.38"
"20775","6.25"
"20776","6.25"
"20777","6.25"
"20778","6.25"
"20779","6.25"
"20780","6.25"
"20781","6.25"
"20782","6.25"
"20783","6.25"
"20784","6.25"
"20785","6.25"
"20786","6.25"
"20787","6.25"
"20788","6.25"
"20789","6.25"
"20790","6.25"
"20791","6.25"
"20792","6.25"
"20793","6.25"
"20794","6.25"
"20795","6.25"
"20796","6.25"
"20797","6.25"
"20798","6.25"
"20799","6.25"
"20800","6.25"
"20801","6.25"
"20802","0"
"20803","6.25"
"20804","6.25"
"20805","6.38"
"20806","6.25"
"20807","6.25"
"20808","6.25"
"20809","6.25"
"20810","6.38"
"20811","6.25"
"20812","6.25"
"20813","6.25"
"20814","6.25"
"20815","0"
"20816","6.25"
"20817","6.25"
"20818","6.25"
"20819","6.25"
"20820","5.8"
"20821","5.7"
"20822","5.8"
"20823","6.2"
"20824","5.7"
"20825","6.1"
"20826","5.9"
"20827","6.25"
"20828","6.25"
"20829","6.25"
"20830","6.25"
"20831","6.25"
"20832","6.25"
"20833","6.25"
"20834","6.25"
"20835","6.25"
"20836","6.25"
"20837","6.25"
"20838","6.25"
"20839","5.95"
"20840","5.95"
"20841","6.12"
"20842","6.09"
"20843","6.04"
"20844","6.13"
"20845","6.16"
"20846","6.15"
"20847","6.26"
"20848","6.25"
"20849","6.29"
"20850","6.38"
"20851","6.38"
"20852","6.14"
"20853","6.17"
"20854","6.25"
"20855","6.25"
"20856","6.25"
"20857","6.25"
"20858","6.25"
"20859","6.25"
"20860","6.25"
"20861","6.25"
"20862","6.25"
"20863","6.25"
"20864","6.25"
"20865","6.25"
"20866","6.25"
"20867","6.25"
"20868","6.25"
"20869","6.25"
"20870","6.25"
"20871","6.25"
"20872","6.24"
"20873","6.25"
"20874","6.25"
"20875","6.25"
"20876","6.25"
"20877","6.25"
"20878","6.25"
"20879","6.25"
"20880","6.25"
"20881","6.25"
"20882","6.25"
"20883","6.25"
"20884","6.25"
"20885","6.25"
"20886","6.25"
"20887","6.25"
"20888","6.25"
"20889","6.25"
"20890","6.25"
"20891","6.25"
"20892","6.25"
"20893","6.25"
"20894","6.25"
"20895","6.25"
"20896","6.25"
"20897","6.25"
"20898","6.25"
"20899","6.25"
"20900","6.25"
"20901","6.25"
"20902","6.25"
"20903","6.25"
"20904","6.25"
"20905","6.25"
"20906","6.25"
"20907","6.25"
"20908","6.25"
"20909","6.25"
"20910","6.25"
"20911","6.25"
"20912","6.25"
"20913","6.25"
"20914","6.25"
"20915","6.25"
"20916","6.25"
"20917","6.25"
"20918","6.25"
"20919","6.25"
"20920","6.25"
"20921","6.38"
"20922","6.38"
"20923","6.38"
"20924","6.38"
"20925","6.38"
"20926","6.38"
"20927","6.38"
"20928","6.38"
"20929","6.38"
"20930","6.38"
"20931","6.25"
"20932","6.25"
"20933","6.25"
"20934","6.25"
"20935","6.25"
"20936","6.25"
"20937","6.25"
"20938","6.25"
"20939","6.25"
"20940","6.38"
"20941","6.38"
"20942","6.38"
"20943","6.38"
"20944","6.38"
"20945","6.38"
"20946","6.25"
"20947","6.38"
"20948","6.38"
"20949","6.38"
"20950","6.38"
"20951","0"
"20952","6.38"
"20953","6.38"
"20954","6.38"
"20955","6.38"
"20956","6.38"
"20957","6.38"
"20958","6.38"
"20959","6.38"
"20960","6.38"
"20961","6.38"
"20962","6.38"
"20963","6.29"
"20964","6.38"
"20965","6.38"
"20966","6.38"
"20967","6.38"
"20968","6.38"
"20969","6.38"
"20970","6.38"
"20971","6.38"
"20972","6.25"
"20973","6.38"
"20974","6.38"
"20975","6.38"
"20976","6.38"
"20977","6.38"
"20978","0"
"20979","0"
"20980","6.25"
"20981","6.25"
"20982","6.25"
"20983","6.25"
"20984","6.25"
"20985","6.25"
"20986","6.14"
"20987","6.25"
"20988","6.25"
"20989","6.25"
"20990","6.25"
"20991","6.25"
"20992","6.25"
"20993","6.25"
"20994","6.25"
"20995","6.25"
"20996","6.03"
"20997","5.98"
"20998","6.14"
"20999","5.98"
"21000","6.25"
"21001","5.98"
"21002","6.25"
"21003","6.25"
"21004","5.98"
"21005","6.25"
"21006","6.25"
"21007","6.25"
"21008","6.25"
"21009","6.25"
"21010","6.07"
"21011","6.25"
"21012","5.98"
"21013","6.25"
"21014","6.25"
"21015","0"
"21016","0"
"21017","0"
"21018","0"
"21019","0"
"21020","0"
"21021","0"
"21022","5.71"
"21023","0"
"21024","0"
"21025","0"
"21026","0"
"21027","0"
"21028","0"
"21029","0"
"21030","0"
"21031","0"
"21032","0"
"21033","0"
"21034","0"
"21035","0"
"21036","0"
"21037","0"
"21038","0"
"21039","0"
"21040","6.25"
"21041","6.25"
"21042","6.25"
"21043","6.38"
"21044","6.25"
"21045","6.25"
"21046","6.25"
"21047","6.25"
"21048","6.25"
"21049","6.25"
"21050","0"
"21051","0"
"21052","6.38"
"21053","6.38"
"21054","6.38"
"21055","6.25"
"21056","6.25"
"21057","6.25"
