FactID,Val,Year,ISO-alpha2 Code,UN Region Name,UN Sub-region Name,Country,ThemeID,Theme_text,IndmetaID,indmeta_text,Age,Gender,Residency,Unit,Link,Reference,Download_date
3.4.4BD2004,44.6,2004,BD,Asia,Southern Asia,Bangladesh,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/57490d3159827e39bd4d2314/1464405328062/Bangladesh_NMS_final_report_2011-12.pdf,NMS.,2019
3.4.4ZM2004,44.75,2004,ZM,Africa,Sub-Saharan Africa,Zambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4LS2004,44.87,2004,LS,Africa,Sub-Saharan Africa,Lesotho,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4ZA2004,45.3,2004,ZA,Africa,Sub-Saharan Africa,South Africa,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4HN2004,45.33,2004,HN,Americas,Latin America and the Caribbean,Honduras,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://www.izincg.org/countries-serum-zinc-data/,IZiNCG,2019
3.4.4RW2004,46.39,2004,RW,Africa,Sub-Saharan Africa,Rwanda,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4MM2004,46.8,2004,MM,Asia,South-eastern Asia,Myanmar,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4LK2004,48.79,2004,LK,Asia,Southern Asia,Sri Lanka,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4BD2004,49.18,2004,BD,Asia,Southern Asia,Bangladesh,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4NG2003,50,2003,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,All ages,Both sexes,All residences,%,https://www.infona.pl/resource/bwmeta1.element.springer-919f5d03-1100-3aac-b731-d03a574dd7c1,Zinc deficiency in a semiurban Nigerian community: prevalence and relationship with socioeconomic status and indices of metabolic syndrome. J. O. Awobusuyi . Journal of Public Health > 2014 > 22 > 5 > 455-459.,2019
3.4.4ID2004,50,2004,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://apjcn.nhri.org.tw/server/apjcn/22/3/449.pdf,Seasonal variation in the nutritional status of children aged 6 to 60 months in a resettlement village in West Timor. Jacqueline Miller. Asia Pac J Clin Nutr 2013;22 (3):449-456.,2019
3.4.4GE2004,50.33,2004,GE,Asia,Western Asia,Georgia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://www.izincg.org/countries-serum-zinc-data/,IZiNCG,2019
3.4.4GT2004,50.5,2004,GT,Americas,Latin America and the Caribbean,Guatemala,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4NI2004,51.04,2004,NI,Americas,Latin America and the Caribbean,Nicaragua,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://www.izincg.org/countries-serum-zinc-data/,IZiNCG,2019
3.4.4VN2004,51.9,2004,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0034906&type=printable,Micronutrient Deficits Are Still Public Health Issues among Women and Young Children in Vietnam. Arnaud Laillou. PLoS ONE.  April 2012 | Volume 7 | Issue 4 | e34906.,2019
3.4.4AZ2004,58.11,2004,AZ,Asia,Western Asia,Azerbaijan,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4SL2004,63.77,2004,SL,Africa,Sub-Saharan Africa,Sierra Leone,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.izincg.org/riskzincdeficiency,NA,2019
3.4.4TJ2004,68.08,2004,TJ,Asia,Central Asia,Tajikistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://www.izincg.org/countries-serum-zinc-data/,IZiNCG,2019
3.4.4CO2003,75.7,2003,CO,Americas,Latin America and the Caribbean,Colombia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,All ages,Both sexes,All residences,%,http://www.scielo.cl/pdf/rchnut/v37n3/art02.pdf,Inadequate intake of VA. FA and zinc in indigenous people of Colombia 2010.,2019
3.4.4ZA2003,76.3,2003,ZA,Africa,Sub-Saharan Africa,South Africa,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,All ages,Both sexes,All residences,%,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-277X.2008.00914.x/epdf,Zinc deficiency among the elderly attending a care centre in Sharpeville. South Africa. W. H. Oldewage-Theron. J Hum Nutr Diet. 2008. 21. pp. 566-574.,2019
3.4.4AM2004,79.27,2004,AM,Asia,Western Asia,Armenia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://www.izincg.org/countries-serum-zinc-data/,IZiNCG,2019
3.4.4CM2004,83,2004,CM,Africa,Sub-Saharan Africa,Cameroon,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,http://jn.nutrition.org/content/144/3/382.full.pdf+html,NA,2019
3.4.4NG2004,87.3,2004,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,< 5 years,Both sexes,All residences,%,https://www.degruyter.com/downloadpdf/j/rjdnmd.2017.24.issue-1/rjdnmd-2017-0004/rjdnmd-2017-0004.pdf,HIGH PREVALENCE OF ZINC DEFICIENCY IN RURAL NIGERIAN PRESCHOOL CHILDREN: A COMMUNITY-BASED CROSS-SECTIONAL STUDY. Amarabia N.E. Ibeawuchi . Alphonsus N. Onyiriuka. Romanian Journal of Diabetes Nutrition & Metabolic Diseases / Vol. 24 / no. 1 / 2017.,2019
3.4.4AR2003,17.3,2003,AR,Americas,Latin America and the Caribbean,Argentina,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://www.ncbi.nlm.nih.gov/pubmed/23999776,Malpeli. A.. et al. (2013). Short-term evaluation of the impact of a fortified food aid program on the micronutrient nutritional status of Argentinian pregnant women. Biol Trace Elem Res 155(2): 176-183.,2019
3.4.4AF2003,23.4,2003,AF,Asia,Southern Asia,Afghanistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/57490c778259b5de672ae2e3/1464405132287/Afghanistan_Report+NNS+2013.pdf,National Nutrition Survey Afghanistan (2013).,2019
3.4.4ID2003,25,2003,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://ajcn.nutrition.org/content/73/4/786.full.pdf+html,Concurrent micronutrient deficiencies in lactating mothers and their infants in Indonesia. Marjoleine A Dijkhuizen. Am J Clin Nutr 2001,2019
3.4.4ZA2003,26.5,2003,ZA,Africa,Sub-Saharan Africa,South Africa,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,https://www.researchgate.net/publication/230637346_Food_fortification_improves_the_intake_of_all_fortified_nutrients_but_fails_to_meet_the_estimated_dietary_requirements_for_vitamins_A_and_B6_riboflavin_and_zinc_in_lactating_South_African_women,Food fortification improves the intake of all fortified nutrients. but fails to meet the estimated dietary requirements for vitamins A and B6. riboflavin and zinc. in lactating South African women. Peggy C Papathakis. Public Health Nutrition: 15(10). 1810-1817. 2012.,2019
3.4.4MV2003,26.8,2003,MV,Asia,Southern Asia,Maldives,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,https://www.unicef.org/maldives/micro_final_report-15_Aug_2010.pdf,UNICEF. Maldives. 2010.,2019
3.4.4ZA2000,27.1,2000,ZA,Africa,Sub-Saharan Africa,South Africa,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4MX2000,28.1,2000,MX,Americas,Latin America and the Caribbean,Mexico,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4MX2003,28.4,2003,MX,Americas,Latin America and the Caribbean,Mexico,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://www.scielosp.org/pdf/spm/v55n3/a05v55n3.pdf,Zinc deficiency in women and general population of Mexico 2013.,2019
3.4.4NG2000,30.8,2000,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4PH2003,31.2,2003,PH,Asia,South-eastern Asia,Philippines,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4MX2003,33.8,2003,MX,Americas,Latin America and the Caribbean,Mexico,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,https://pubmed.ncbi.nlm.nih.gov/22535171/,"Morales-Ru�n, M., Villalpando, S., Garc�a-Guerra, A., Shamah-Levy, T., Robledo-P�rez, R., Avila-Arcos, M. A., & Rivera, J. A. (2012). Iron, zinc, copper and magnesium nutritional status in Mexican children aged 1 to 11 years.�Salud publica de Mexico,�?4(2), 125�?34. https://doi.org/10.1590/s0036-36342012000200008",2019
3.4.4BR2000,36.9,2000,BR,Americas,Latin America and the Caribbean,Brazil,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4PK2003,41.3,2003,PK,Asia,Southern Asia,Pakistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,https://ecommons.aku.edu/cgi/viewcontent.cgi?article=1262&context=pakistan_fhs_mc_women_childhealth_paediatr,National Nutrition Survey (NNS) 2011.,2019
3.4.4NG2003,48.4,2003,NG,Africa,Sub-Saharan Africa,Nigeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://docsdrive.com/pdfs/ansinet/pjn/2016/673-679.pdf,Maternal serum zinc levels and fetal malnutrition of babies in Nigeria. O.B. Bolaji. Pakistan journal of nutrition. 15 (7). 673-679. 2016.,2019
3.4.4IN2003,52,2003,IN,Asia,Southern Asia,India,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4GT2003,54.4,2003,GT,Americas,Latin America and the Caribbean,Guatemala,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://www.hindawi.com/journals/jnme/2012/216179/,Effect of zinc on efficacy of iron supplementation in improving iron and zinc status in women. Nguyen. P.. et al. (2012). J Nutr Metab 2012: 216179.,2019
3.4.4EC2003,56.2,2003,EC,Americas,Latin America and the Caribbean,Ecuador,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://ajcn.nutrition.org/content/100/6/1636S.full,The double burden of undernutrition and excess body weight in Ecuador. Freire. W. B.. et al. (2014). Am J Clin Nutr 100(6): 1636S-1643S.,2019
3.4.4BD2003,57.3,2003,BD,Asia,Southern Asia,Bangladesh,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/57490d3159827e39bd4d2314/1464405328062/Bangladesh_NMS_final_report_2011-12.pdf,NMS.,2019
3.4.4SA2000,58,2000,SA,Asia,Western Asia,Saudi Arabia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4SA2003,58,2003,SA,Asia,Western Asia,Saudi Arabia,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,NA,NA,2019
3.4.4VN2003,67.2,2003,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0034906&type=printable,Micronutrient Deficits Are Still Public Health Issues among Women and Young Children in Vietnam. Arnaud Laillou. PLoS ONE.  April 2012 | Volume 7 | Issue 4 | e34906.,2019
3.4.4RU2003,77,2003,RU,Europe,Eastern Europe,Russian Federation,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://www.ncbi.nlm.nih.gov/pubmed/16240669,"Scheplyagina L. A. (2005). Impact of the mother's zinc deficiency on the woman's and newborn's health status. Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS), 19(1), 29�?5.",2019
3.4.4CM2003,82,2003,CM,Africa,Sub-Saharan Africa,Cameroon,3.4,"Iodine, Iron & zinc deficiencies",3.4.4,Prevalence of zinc deficiency,15-49 years,Female,All residences,%,http://jn.nutrition.org/content/144/3/382.full.pdf+html,NA,2019
3.4.5SO2007,1,2007,SO,Africa,Sub-Saharan Africa,Somalia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5HT2007,3,2007,HT,Americas,Latin America and the Caribbean,Haiti,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5HT2009,3,2009,HT,Americas,Latin America and the Caribbean,Haiti,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SO2009,3.9,2009,SO,Africa,Sub-Saharan Africa,Somalia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MR2009,7.3,2009,MR,Africa,Sub-Saharan Africa,Mauritania,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SD2009,9.5,2009,SD,Africa,Northern Africa,Sudan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SD2007,10,2007,SD,Africa,Northern Africa,Sudan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GY2009,10.26,2009,GY,Americas,Latin America and the Caribbean,Guyana,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GY2007,11,2007,GY,Americas,Latin America and the Caribbean,Guyana,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GW2009,11.7,2009,GW,Africa,Sub-Saharan Africa,Guinea-Bissau,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GW2007,12,2007,GW,Africa,Sub-Saharan Africa,Guinea-Bissau,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ET2007,15,2007,ET,Africa,Sub-Saharan Africa,Ethiopia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BB2009,17.3,2009,BB,Americas,Latin America and the Caribbean,Barbados,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MY2007,18,2007,MY,Asia,South-eastern Asia,Malaysia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5UA2007,18,2007,UA,Europe,Eastern Europe,Ukraine,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5NE2009,18.6,2009,NE,Africa,Sub-Saharan Africa,Niger,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5DO2007,19,2007,DO,Americas,Latin America and the Caribbean,Dominican Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ET2009,19.9,2009,ET,Africa,Sub-Saharan Africa,Ethiopia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5AF2009,20.45,2009,AF,Asia,Southern Asia,Afghanistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5UA2009,20.7,2009,UA,Europe,Eastern Europe,Ukraine,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GM2007,21,2007,GM,Africa,Sub-Saharan Africa,Gambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MA2007,21,2007,MA,Africa,Northern Africa,Morocco,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MA2009,21.2,2009,MA,Africa,Northern Africa,Morocco,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GM2009,22,2009,GM,Africa,Sub-Saharan Africa,Gambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MR2007,23,2007,MR,Africa,Sub-Saharan Africa,Mauritania,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5KP2009,24.5,2009,KP,Asia,Eastern Asia,Democratic People's Republic of Korea,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MZ2007,25,2007,MZ,Africa,Sub-Saharan Africa,Mozambique,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5KP2007,25,2007,KP,Asia,Eastern Asia,Democratic People's Republic of Korea,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MZ2009,25.1,2009,MZ,Africa,Sub-Saharan Africa,Mozambique,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TT2009,27.9,2009,TT,Americas,Latin America and the Caribbean,Trinidad and Tobago,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5AF2007,28,2007,AF,Asia,Southern Asia,Afghanistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5IQ2007,28,2007,IQ,Asia,Western Asia,Iraq,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TT2007,28,2007,TT,Americas,Latin America and the Caribbean,Trinidad and Tobago,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5IQ2009,29,2009,IQ,Asia,Western Asia,Iraq,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5YE2009,29.5,2009,YE,Asia,Western Asia,Yemen,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5CI2009,30,2009,CI,Africa,Sub-Saharan Africa,Ivory Coast,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TG2009,31.5,2009,TG,Africa,Sub-Saharan Africa,Togo,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GH2007,32,2007,GH,Africa,Sub-Saharan Africa,Ghana,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5NE2007,32,2007,NE,Africa,Sub-Saharan Africa,Niger,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TG2007,32,2007,TG,Africa,Sub-Saharan Africa,Togo,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5RS2007,32,2007,RS,Europe,Southern Europe,Serbia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5RS2009,32.2,2009,RS,Europe,Southern Europe,Serbia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
